,Date,name,tweet,death,Classification
40,2020-04-13,David Lat, i should state that i do nt judge people who engage in psychological distancing since as i mentioned to jenseniorny i used to do it all the time too until i got sick with coronavirus covid19 myself,127576,neg
41,2020-04-13,CASSIUS, please send prayers for karltowns his mother died from coronavirus   getty karlanthonytowns covid19 stayhome nba twolves,127576,pos
42,2020-04-13,David Lat, in this excellent nytimes column jenseniorny looks at this phenomenon of psychological distancing and explains why it s not a good thing disclosure i am featured   coronavirus covid19,127576,pos
43,2020-04-13,David Lat, when you hear of someone getting very sick or even dying from coronavirus covid19 do you instinctively try to distinguish yourself from that person eg oh that person is 20 years older than i am or oh that person has chronic lung disease,127576,neg
44,2020-04-13,Naciones Unidas, los mitos infundados sobre la covid19 son peligrosos porque aumentan los comportamientos de riesgo y profundizan la crisis el pnud y sus socios trabajan para combatir el miedo y la desinformacion sobre el coronavirus http    ,127576,neg
45,2020-04-13,Dr. Kelly Henning, tomorrow i ll be joining sruhle on msnbc to talk about bloombergdotorg s response to the covid19 pandemic and how we re helping in the fight against the coronavirus tune in at 9 am est,127576,neg
46,2020-04-13,David Lat, i count myself lucky to not have neurological complications from covid19 coronavirus there were times in the hospital when i felt a bit out of it but nothing like what s described in this article and now i feel perfectly lucid  ,127576,neg
47,2020-04-13,Andy Ostroy, translation i will stand there blabbering like an unhinged detestable pathologicallylying malignant narcissist sociopath for 2 hours while some very smart people like birx and fauci stand behind me wasting 15 of their precious day trump covid19 coronavirus,127576,pos
48,2020-04-13,uché blackstock, one of the worst feelings has been having discussions with patients who want coronavirus testing but being unable to test them bc of limited supplies and bc they don t fit highrisk covid19 criteria but you know the best public health intervention is to test everyone sigh,127576,neg
49,2020-04-13,Washington Square News, the nyu covid19 coalition is advocating for the university to better support students financially and academically as coronavirus continues to pose challenges to the community  ,127576,pos
50,2020-04-13,NYC Consumer and Worker Protection, according to ftc there s nearly 13m total fraud loss from covid19 complaints scammers are taking advantage of fears surrounding the coronavirus avoid scams by staying in the know visit http   protectconsumers  ,127576,neg
51,2020-04-13,Human Rights Foundation #CovidCon, une fois de plus loms who a echoue face au coronavirus covid19 tout comme elle a echoue face au sida et face au virus ebola elle a echoue en promouvant le discours de la chine tout en ignorant les avertissements de taiwan ianbirrell covidcon  ,127576,neg
52,2020-04-13,Laurie Garrett, nyc the coronavirus outbreak in new york state appears to be the most highly concentrated in the world over 1 in 100 state residents or 1 have now tested for the disease far higher than in even the hardesthit nations like spain covid19  ,127576,pos
53,2020-04-13,MedPage Today, forensic pathologist drjudymelinek wonders are we overcounting or undercounting deaths from covid19 can we trust the numbers coronavirus medtwitter  ,127576,pos
54,2020-04-13,Insider, this rural illinois hospital was prepping for the coronavirus before it even had a single covid19 patient  ,127576,neg
55,2020-04-13,Bethenny Frankel, tune in now to catch up on a bstrong update on foxnews with billhemmer thisisacrisis covid19 coronavirus coronaviruspandemic  ,127576,pos
56,2020-04-13,Eyewitness News, coronavirus news new actions in nj designed to stop the spread of covid19    ,127576,pos
57,2020-04-13,Ekram Ibrahim, the whole world is forced into an ayahuasca ceremony covid19 coronavirus quarantinelife,127576,neg
58,2020-04-13,Matt Zarrell, abc covid19 updates 21 public school teachers are among the 50 department of education employees in new york city who have died due to the coronavirus  ,127576,neg
59,2020-04-13,Jodi Xu Klein, new cases in new york grow at the slowest pace in 19 days coronavirus covid19 nyc peaking,127576,pos
60,2020-04-13,Sahara Reporters, video staffers groan as lagos state university teaching hospital violates social distancing overloads staffbus covid19 coronavirus socialdistancing healthyathome stayhome lockdownnigeria ncdcgov fmohnigeria  ,127576,pos
61,2020-04-13,Mark Lungariello, coronavirus in ny over 1000 covid19 deaths hit nursing homes here s how many by county   via lohud,127576,pos
62,2020-04-13,WaterAid America, so let s do it buddy to keep everyone safe from coronavirus liva wateraid driver liva and ernest communications officer distribute emergency materials to fight covid19 in madagascar in collaboration with the ministry of health wateraid ernest randriarimalala  ,127576,pos
63,2020-04-13,LexisNexis, this article discusses action taken by congress and the irs to provide coronavirus tax relief practicenote lpa lpajournal covid19  ,127576,neg
64,2020-04-13,French Consulate in NY, covid19 retrouvez dans cet article toutes les mesures d urgence mises en place par le gouvernementfr le gouvernement americain et les etats de nygov du njgov et du connecticut pour les entreprises confrontees au coronavirus http    ,127576,pos
65,2020-04-13,Will Feuer, world health organization officials said monday not all people who recover from the coronavirus have the antibodies to fight a second infection raising concern that patients may not develop immunity after surviving covid19  ,127576,pos
66,2020-04-13,Matt Zarrell, abc covid19 updates all 50 states now have a coronavirus death after wyoming gov mark gordon announces the state s first death  ,127576,neg
67,2020-04-13,WIRED, over the last few weeks many movie releases have been delayed by the coronavirus pandemic there are two films though that have yet to be impacted by the spread of covid19 guardians of the galaxy vol 3 and the suicide squad  ,127576,neg
68,2020-04-13,David Lat, a few weeks i have nt made the appointment yet one thing that s tricky is it is harder to get in to see doctors who work in specialities that are implicated by covid19 coronavirus because they re so busy,127576,neg
69,2020-04-13,Sahara Reporters, video ogba residents suffer unrest during lockdown imposed by government to curb coronavirus spread covid19 coronavirus lagosunrest lockdownnigeria healthyathome stayhome  ,127576,pos
70,2020-04-13,Jodi Xu Klein, trump it s my decision not governors to reopen country   via politico coronavirus covid19 reopening,127576,pos
71,2020-04-13,UN News, detained children at grave risk of contracting coronavirus unicef chief middle east envoy warns covid19 could jeopardize palestinian authority un offers support to pacific island nations hit by tropical cyclone harold all in the news in brief  ,127576,pos
72,2020-04-13,JSTOR Daily, what we re experiencing now nuzzo says exceeds some of the grimmest expectations in a report she cowrote covid19 coronavirus  ,127576,neg
73,2020-04-13,Andy Ostroy, she truly has no idea what a vapid vacuous tonedeaf hypocrite she is being married to a dangerous divisive sociopath who doesn t have an ounce of kindness and care in his entire being melania trump covid19 coronavirus  ,127576,pos
74,2020-04-13,YouGovUS, most americans 57 think president donald trump waited too long to act on covid19 according to the latest theeconomist yougovus poll   utm_sourcetwitter utm_mediumwebsite_article utm_campaigneconomist_yougov covid19 coronavirus  ,127576,pos
75,2020-04-13,David Lat, after all the community of coronavirus survivors is a group that will only continue to grow covid19,127576,pos
76,2020-04-13,David Lat, more robust attention to understanding the recovery process will help survivors grapple with the inevitable physical and mental health burdens of reintegrating and can aid us all in preparing for the next stage of this crisis covid19 coronavirus,127576,pos
77,2020-04-13,David Lat, w hile our primary task must be devoting resources to our most endangered covid19 patients we also need to begin thinking about all stages of this pandemic especially recovery argues fiolow   coronavirus,127576,pos
78,2020-04-13,Roland Wyn Jones 🏴󠁧󠁢󠁷󠁬󠁳󠁿&🇬🇧&🇺🇸in🗽, everyone should watch this to understand the horrors of covid19 coronavirus and why you should stayathome stayathomesavelives   v4j0d59ddqm drducvuong,127576,neg
79,2020-04-13,Marco Gomes, atelie de costura afrikaneia   esta fazendo mascaras que nos ajudam no combate ao coronavirus covid19 a cada 2 mascaras vendidas a empresaria modista doa 1 mascara que e distribuida com cestas basicas compre de empresas pequenas fiqueemcasa se puder  ,127576,neg
80,2020-04-13,Sahara Reporters, breaking mbuhari extends lockdown in lagos ogun fct for another 14 days to curb coronavirus spread sahara reporters buhari made the announcement during a nationwide broadcast on monday covid19 read more    ,127576,pos
81,2020-04-13,Donna Hylton, join us justiceforwomencovid19taskforce and demand the release of women and girls in the age of covid19 coronavirus  ,127576,pos
82,2020-04-13,Anie Akpe, spotlight on gov cuomo plus governors of nj pa de ct northeast areas deciding on when the states will reopen you can t say it s not good but if you everrrrrr need marketing lessons start watching these pressconferences covid19 coronavirus,127576,neg
83,2020-04-13,Kurt Semder, nygovcuomo along with the governors of nj ct pa ri and delaware will be naming a health official economic official and a politicalexecutive member to start coming up with a coordinated regional plan to reopen the states covid19 coronavirus news12bx news12bk news12,127576,pos
84,2020-04-13,Sahara Reporters, coronavirus plateau s statewide fumigation exercise in kadima hwolshe covid19 lockdown healthyathome stayhome coronavirusupdate ncdcgov who  ,127576,pos
85,2020-04-13,David Lat, see this thread unfortunately it seems there are a lot of unanswered questions on coronavirus covid19 immunity  ,127576,pos
86,2020-04-13,Bassam Khawaja, the virus highlights how much domestic workers need protections just like everyone else nannies house cleaners and other domestic workers are not entitled to severance pay paid sick leave health and unemployment insurance   coronavirus covid19,127576,neg
87,2020-04-13,MedPage Today, why do some people with covid19 coronavirus become severely ill while others are asymptomatic by dan j vick md dha mba cpe  ,127576,neg
88,2020-04-13,Diego A. Pinzón, that song is i love rock n roll written by alan merrill and recorded originally by his band the arrows in 1975 an idol in japan and a rock legend in the uk the usa merrill passed away last month due to coronavirus covid19 in new york city  ,127576,pos
89,2020-04-13,LexisNexis, workingfromhome for the first time can be quite an adjustment and not always an easy one here s how to keep up your firm s culture and client service while coronavirus covid19 keeps offices closed    ,127576,pos
90,2020-04-13,Assemblywoman Michaelle Solages, i ll be chatting with hersuitespot on instagram live tuesday april 14 at 1230pm to discuss tips for small businesses and community updates during the coronavirus outbreak smallbusiness communityupdates covid19  ,127576,pos
91,2020-04-13,Sahara Reporters, video covid19 nigeria s situation is looking similar to what happened in italy covid19 public affairs analyst femi lawson has likened the handling of the pandemic coronavirus in nigeria to what happened in italy nigeriagov watch full video    ,127576,neg
92,2020-04-13,YouGovUS, over twothirds of americans 69 believe navy captain brett crozier should not have been fired after writing the letter to military officials about the challenge of trying to contain a covid19 outbreak on the uss theodore roosevelt   utm_sourcetwitter utm_mediumwebsite_article utm_campaignyahoo_news_yougov coronavirus  ,127576,neg
93,2020-04-13,LexisNexis, at a time when incarceration could be deadly scofflaws pose a unique challenge for law enforcement coronavirus covid19 accesstojustice  ,127576,neg
94,2020-04-13,Katie Vasquez, we have tragically lost many during this pandemic if you would like to honor someone who passed away from covid19 you can do so on our website covid19 pandemic coronavirus http  ,127576,neg
95,2020-04-13,THE CITY, the nychealthsystem wants to limit how often it updates medical plans for inmates wmental illness due to the lack of staff bc of covid19 there were 86 medical staffers wcoronavirus and 319 inmates as of sunday  ,127576,neg
96,2020-04-13,NBC New York, new york now has 195031 confirmed covid19 cases106763 in nyc as of 1 pm monday nyc has seen 7349 coronavirusrelated deaths http  ,127576,pos
97,2020-04-13,American Thoracic, rt atscritcare controlling the narrative fact versus science fiction fighting coronavirus disease critical care explorations society of critical care medicine journal covid__19 rctneeded theteam ebm  ,127576,pos
98,2020-04-13,Senator Andrew Gounardes, more than 10000 new yorkers have been killed by coronavirus i m unbelievably sad but also angry anyone who has lost a loved one to covid19 likely feels the same,127576,neg
99,2020-04-13,Heavy.com, study shows pangolins may have passed the covid19 coronavirus from bats to humans  ,127576,neg
100,2020-04-13,David Lat, here is mlipsitch s educated guess after being infected with covid19 most individuals will have an immune response that will offer some protection over the medium term at least a year and then its effectiveness might decline coronavirus,127576,pos
101,2020-04-13,David Lat, what do we know about immunity to coronavirus covid19 for people who have already been infected not enough according to mlipsitch who sums up what we know or think we know in this oped  ,127576,pos
102,2020-04-13,amfAR, on episode 3 of intersections hiv and covid19 professor robin shattock of imperial college london talks to amfar s dr rowena johnston about his team s efforts to rapidly develop and test a selfamplifying rna vaccine against the coronavirus watch here    ,127576,neg
103,2020-04-13,Brooke Singman, new nygovcuomo says he and nj govmurphy ct gov nedlamont will have an announcement at 2pm about a coordinated regional reopening plan amid coronavirus crisis as covid19,127576,pos
104,2020-04-13,Eyewitness News, coronavirus news new jersey hospital gives first dose of convalescent plasma to covid19 patient    ,127576,pos
105,2020-04-13,Beijing Review, china has strengthened epidemic control to contain the spread of the novel coronavirus from russia covid19 http    ,127576,pos
106,2020-04-13,LexisNexis, the antitrust agencies have provided general guidance to competitors who want to collaborate on their coronavirus covid19 response promised to respond to specific requests for guidance within 7 calendar days    ,127576,neg
107,2020-04-13,CBS New York, update nygov will share coordinated plans to reopening schools businesses at 2 pm today   ny nj ct coronavirus covid19,127576,pos
108,2020-04-13,UN Peacekeeping, the covid19 virus knows no boundaries cases of the coronavirus have been confirmed in all countries hosting peacekeeping operations as we brace for the severe impact of this global pandemic we stand in solidarity with the countries and communities we serve a4p  ,127576,pos
109,2020-04-13,Sahara Reporters, breaking lagos discharges six coronavirus patients after recovery sahara reporters nigeria so far has 323 confirmed cases of the virus covid19 ncdcgov lsmoh read more    ,127576,neg
110,2020-04-13,MedPage Today, why are some hospitals performing elective medical procedures contrary to recommendations from the federal government as the covid19 coronavirus surges by hlavinka_e amcollsurgeons  ,127576,neg
111,2020-04-13,Marco Gomes, o rap esta engajado em proteger os fas contra o coronavirus covid19 este e o lendario dj dos racionais mcs orgulho demais por ver tanta gente importante no que confio que e o lado certo da historia    ,127576,neg
112,2020-04-13,Edgar Alvarez, i was already a freak about cleaning my sneakers after getting home precovid19 now the damn coronavirus gon na make me lysol the shit out of them every time   inputmag,127576,neg
113,2020-04-13,Kyle Mazza, breaking fair lawn nj mayor kurt peluso announces 8 deaths in fair lawn from covid19 coronavirus  ,127576,neg
114,2020-04-13,David Lat, for those of us fortunate enough to be recovering from the coronavirus this is the next big question what are the longterm health effects sequelae in medical parlance of covid19   covid covid2019,127576,pos
115,2020-04-13,Sandra Navidi, navarro is the worst behind the scenes warning trump of millions of potential coronavirus covid19 deaths while telling the american public that it has nothing to worry about all s under control despicable,127576,neg
116,2020-04-13,Kyle Mazza, update fair lawn nj has 303 positive cases of covid19 coronavirus  ,127576,pos
117,2020-04-13,Loverly™, what the experts want you to know about postponing your wedding http   covid coronavirus covid19,127576,neg
118,2020-04-13,David Lat, per dsallentess w e have to ride out this pandemic i for one would much rather ride it out with a massively scaledup testing regime than with repeated applications of stayathome orders   coronavirus covid19,127576,pos
119,2020-04-13,Ryan Goodman, we poured an enormous amount of time into this dare i say the most comprehensive timeline of coronavirus and us government s response thanks to the great work of my coauthor danielle schulkin coronavirustimeline covid covid19 coronavirusupdate  ,127576,pos
120,2020-04-13,Jean-Pierre Lacroix, without health professionals a response to covid19 would not be possible we stand in solidarity with all health workers especially those in the communities we serve to all who are putting their lives on the line during this crisis thank you coronavirus  ,127576,pos
121,2020-04-13,Larry Sharpe, join me for the next sharpe way show tonight monday april 13th at 7pm et this is an ask me anything ama episode you can join the livestream on this account thanks sharpeway larrysharpe libertarian liberty freedom ama covid19 coronavirus economics  ,127576,pos
122,2020-04-13,Sandra Navidi, larry kudlow director us national economic council stands in front of the cameras tells the american public to buy stocks because everything is so great thereafter the market falls 10 and he does it again how utterly inappropriate coronavirus covid19 trump firetrump  ,127576,neg
123,2020-04-13,Sahara Reporters, covid19 novel coronavirus update april 13th watch full video   coronavirus lockdown healthyathome stayhome ncdcgov who fmohnigeria  ,127576,pos
124,2020-04-13,Brooke Singman, exclusive south dakota gov kristinoem announced a statewide clinical trial of hydroxychloroquine for the possible treatment of covid19 the first in the country to institute a program exploring the effectiveness of the drug in treating coronavirus  ,127576,pos
125,2020-04-13,David Lat, thank you and thanks for sharing this article i m definitely concerned about longterm effects from having had coronavirus covid19 but at the same time i m mainly grateful to have survived,127576,pos
126,2020-04-13,Sahara Reporters, adamawa deploys technology to contain spread of coronavirus sahara reporters the mobile app has been made available to be used by covid19 obtainment committee in the state read more    ,127576,pos
127,2020-04-13,YouGovUS, do americans think they will shake hands once the covid19 pandemic is over 43 of americans say they will 51 of men vs 35 of women 31 say they will not 26 of men vs 36 of women   utm_sourcetwitter utm_mediumdaily_question utm_campaignquestion_1 covid19 coronavirus  ,127576,neg
128,2020-04-13,Sandra Navidi, the trump administration has to be the most incompetent or the most deceptive or both here s commerce secretary wilbur ross claiming coronavirus covid19 would create jobs in the us reality check in the last 3 weeks10 of us workers filed for unemployment benefits firetrump  ,127576,pos
129,2020-04-13,CASSIUS, will the nba return this season   getty nba lebron covid19 coronavirus,127576,pos
130,2020-04-13,Kurt Semder, nygovcuomo says the curve is continuing to flatten as hospitalizations level out and icu and intubation numbers are trending downward however the overall state total is 195031 positive cases of covid19 coronavirus news12bk news12bx news12,127576,neg
131,2020-04-13,Jodi Xu Klein, new york deaths exceed 10k as of monday says governor nygovcuomo coronavirus covid19,127576,pos
132,2020-04-13,Peter Spiegel, at daily presser nygovcuomo announces that ny now has more than 10000 covid19 fatalities but daily toll lowest in a week at 671 coronavirus,127576,neg
133,2020-04-13,Sandra Navidi, at this point one has to assume that the shortage of coronavirus covid19 tests is intentional to keep the numbers low and reopen the economy asap this concealment strategy is costing thousands of lives germany tests 100k a day will double by end of april trump firetrump  ,127576,neg
134,2020-04-13,Spectrum News NY1, governor cuomo says 671 people died on april 12 in new york as a result of covid19 this brings the total number of coronavirusrelated deaths in the state to 10056,127576,pos
135,2020-04-13,Berkeley Lovelace, who officials say they do nt know how long immunity to the new coronavirus lasts covid19,127576,pos
136,2020-04-13,POZ Magazine, seeing few cases of people living with hiv having severe covid19 coronavirus researchers in spain are testing truvada often used as prep  ,127576,pos
137,2020-04-13,Kurt Semder, per nygovcuomo the nys death total from covid19 is now over 10 thousand 671 deaths yesterday bringing the state total to 10056 news12bx news12bk coronavirus,127576,neg
138,2020-04-13,SwedenUN 🇸🇪, the coronavirus knows no borders global problems require global solutions five ways aid contributes to the fight against covid19 weareallinthistogether  ,127576,pos
139,2020-04-13,Jodi Xu Klein, watch new york coronavirus update by nygovcuomo at   coronavirus covid19,127576,pos
140,2020-04-13,JapanConsulateNY総領事館, governor andrew cuomo is live with updates on the coronavirus covid19 situation in newyork  ,127576,pos
141,2020-04-13,CBS New York, watch live now gov andrew cuomo shares the latest update on coronavirus in new york http   covid19 nyc  ,127576,pos
142,2020-04-13,Eyewitness News, coronavirus news paterson nj police officer dies from covid19 complications    ,127576,neg
143,2020-04-13,LexisNexis, representation can make a difference in whether they live or die vecina founder lindsay gray speaks to justice_law360 on connecting immigration attorneys with asylum seekers remotely in the time of coronavirus covid19    ,127576,pos
144,2020-04-13,Andy Ostroy, read the constitution you re embarrassing yourself again trump coronavirus covid19  ,127576,neg
145,2020-04-13,NBC News, of the 36 states that released data to nbcnews new york tops the list with 452 nursing homes with covid19 cases illinois places second with 213 nursing homes battling coronavirus cases   47,127576,pos
146,2020-04-13,Dr. Angela Rasmussen, can your cat or dog get sarscov2 hcov19 covid19 coronavirus probably can they give it to you can you give it to them i broke down what we know and do nt know in this piece for forbes   75004c18281c,127576,neg
147,2020-04-13,Berkeley Lovelace, who says the new coronavirus is 10 times deadlier than the 2009 flu pandemic covid19,127576,neg
148,2020-04-13,Azi™, this week s magazines covid19 coronavirus  ,127576,neg
149,2020-04-13,NBC News, nursing home residents are among those most likely to die from covid19 given their age and underlying health conditions but the us government does not keep a formal tally of the amount of coronavirus deaths in nursing homes or the number of facilities with infections 37,127576,pos
150,2020-04-13,Syed M Kazmi, will answer the call of our beloved nation plz put your political or any other differences aside and support this brave nation fighting against covid19 it s our moral and civic duty pakistanfightscorona sayedzbukhari mophrd pakistanis4pakistanis pakistan coronavirus  ,127576,pos
151,2020-04-13,Sandra Navidi, verpat hier konnen sie die markus__lanz sendung sehen mit meinen ausfuhrungen zu coronavirus covid19 in newyork usa trump s katastrophalem missmanagement mit markus_soeder dr karl_lauterbach hier im green room talkshow lanz   minute 4440  ,127576,neg
152,2020-04-13,Chartbeat, our latest data analysis shows that traffic to covid19 articles is down what this could mean for a postcoronavirus media on our blog   news media data,127576,pos
153,2020-04-13,Matt Zarrell, abc covid19 updates nycmayor praised new yorkers for practicing social distancing as he announced new coronavirus numbers  ,127576,pos
154,2020-04-13,"Eric ""Wear Your Mask"" Olson", a nice explainer video on how to understand the different mortality figures being tossed around in regards to covid19 as i recently learned it s important we re comparing apples to apples   vsmtzwvtpmli coronavirus,127576,pos
155,2020-04-13,Newsweek, new york coronavirus live stream watch governor cuomo s latest updates on covid19   utm_termautofeed utm_mediumsocial utm_sourcetwitter echobox1586789858,127576,pos
156,2020-04-13,LexisNexis, legal aid organizations are trying new ways to help their clients during the covid19 coronavirus pandemic while bracing for a coming drop in funding that some worry will be devastating via justice_law360  ,127576,pos
157,2020-04-13,TalkRadio 77 WABC, from mayor de blasio s monday coronavirus press briefing positive cases hospitalizations icu admissions trending downward alternate parking suspended until 428 expects schools to remain closed despite cuomo s comments nyc covid19  ,127576,neg
158,2020-04-13,Carla Haddad Mardini. كارلا حدّاد مارديني, my hero is you how kids can fight covid19 newly launched storybook for children aged 611 years old it is available in 12 languages and explains how children can protect themselves their families and friends from coronavirus iascch unicef  ,127576,pos
159,2020-04-13,Popeye Official, who does olive stay home for popeye istayhomefor stayhome whodoyoustayhomefor burgers covid19 coronavirus popeyestrong oliveoyl flattenthecurve  ,127576,pos
160,2020-04-13,amfAR, it s too early to know how many americans with hiv are dying of coronavirus it makes the specter of covid19 even more frightening says gregorio millett vp director of public policy for amfar   via johnblakecnn cnn,127576,neg
161,2020-04-13,Power 105.1, a montclair new jersey landlord has waived rent payments for three months to help his tenants as they face financial trouble during the covid19 coronavirus pandemic  ,127576,neg
