,Date,name,tweet,death,Classification
38,2020-04-08,NBC News NOW, today s latest covid19 headlines acting navy secretary resigns nyc to release racial breakdown of covid19 cases france surpasses 10000 coronavirus deaths more from alexanbcnews and the nbcnews reporting team http    ,104917,pos
39,2020-04-08,Eyewitness News, coronavirus news mets ed kranepool shares message for potential kidney donors amid covid19 crisis    ,104917,pos
40,2020-04-08,Moustafa Bayoumi, israel health minister who claims coronavirus is divine punishment for homosexuality tests positive for covid19 http   ocidst,104917,pos
41,2020-04-08,Popular Science, tigers can get coronavirusbut you won t catch covid19 from your cat http    ,104917,pos
42,2020-04-08,MedPage Today, squeezed by plummeting income and climbing covid19 expenses hospitals and health systems are bracing themselves for systemwide disruption by judyreports markbriesacher coronavirus medtwitter medstudent medstudenttwitter  ,104917,pos
43,2020-04-08,Spectrum News NY1, there is no drug to cure covid19 yet but some doctors are experimenting with antimalarials like hydroxychloroquine for treatment early results show it may have benefits for coronavirus patients but doctors warn it may cause serious side effects http    ,104917,neg
44,2020-04-08,City of Newark, daily coronavirus covid19 update april 7 2020   vhe dn,104917,neg
45,2020-04-07,David Lat, i have focused on healthcareworkers and their heroic fight against coronavirus but please keep grocery and other essential workers in your thoughts and prayers as well their jobs are a lot more dangerous these days   covid19,104917,pos
46,2020-04-07,11th Hour, nbcnews exclusive a critical white house unit that is getting distributing goods to fight the spread of the coronavirus must vacate its war room and begin working remotely after a partner of the group tested positive for covid19   11thhour  ,104917,neg
47,2020-04-07,NBC News NOW, latest covid19 headlines new york records largest singleday increase in deaths uk prime minister boris johnson stable in hospital long lines at wi polls despite coronavirus concerns more from alexanbcnews and nbcnews reporting team http    ,104917,pos
48,2020-04-07,Bethenny Frankel, tune in tonight at approx 1130pm est to see me talking about bstrong live with shannonbream on foxnews thisisacrisis covid19 coronavirus,104917,neg
49,2020-04-07,Sandra Navidi, horror drone video may show inmates burying coffins on nyc s infamous hartisland coronavirus covid19   utm_sourcetwitter_sitebuttons utm_mediumsite 20buttons utm_campaignsite 20buttons via nypmetro,104917,pos
50,2020-04-07,Forbes, wuhan china the origin of the deadly covid19 coronavirus pandemic is easing its lockdown on april 8th after 11 million residents have been quarantined for 76 daysbut experts are cautious about the possibility of a second outbreak http    ,104917,pos
51,2020-04-07,Aundrea Cline-Thomas, on this worldhealthday2020 i want to salute respiratory therapist daniel bellevue and all of the health professionals who are on the front lines of this fight thank you and your families for your sacrifice covid19 coronavirus cbsnewyork distcouncil37  ,104917,pos
52,2020-04-07,Afrique Renouveau, au burkina faso la star du hiphop smarty s engage avec l unicef dans la prevention du coronavirus covid19 plus dinformations    ,104917,neg
53,2020-04-07,Eyewitness News, coronavirus news usns comfort to treat covid19 patients from ny nj    ,104917,pos
54,2020-04-07,Andy Ostroy, more daily realdonaldtrump chaos the most chaotic administration in us history trump modly crozier usstheodoreroosevelt coronavirus covid19  ,104917,pos
55,2020-04-07,Sandra Navidi, trump s outsized lies are xxxl outrageous he may be prepping the country for ivanka for vice president remember how he wanted to crown her head of the world bank us ambassador to the un preposterous coronavirus covid19  ,104917,pos
56,2020-04-07,John Burnett, covid19 coronavirus  ,104917,neg
57,2020-04-07,IAB, iab dfgrimaldi has been invited to testify in a senate hearing on how technology data are being deployed to help health professionals in their fight against covid19 we will share more information soon on how big data is critical vs coronavirus    ,104917,pos
58,2020-04-07,Sahara Reporters, oyo records two new coronavirus cases sahara reporters this was confirmed by governor seyiamakinde who recently recovered from the virus covid19 read more    ,104917,pos
59,2020-04-07,heather nauert, it s essential that us review our rolefunding who glad realdonaldtrump highlighted this china has made it a priority to infiltrate international organizations influence decisions work china wins the world all too often loses truth coronavirus covid19 usambun  ,104917,pos
60,2020-04-07,Eyewitness News, coronavirus news 90yearold long island woman beats covid19 and offers hope    ,104917,neg
61,2020-04-07,Guardian Life, today and every day we express our overwhelming gratitude to all the nurses and other health care workers for risking their lives and working tirelessly to keep us safe and healthy worldhealthday covid19 coronavirus  ,104917,pos
62,2020-04-07,BKLYN Library, do you have questions for the nyc department of small business services about covid19 response join start_small nyc_sbs tomorrow at 1pm for a webinar about nyc s financial relief measures and resources for small businesses affected by coronavirus  ,104917,pos
63,2020-04-07,Consumer Reports Advocacy, have you been helping out in your community during the covid19 crisis got ideas or advice share your story with us at the link and help us inform others coronavirus   questionnaireid144,104917,pos
64,2020-04-07,SBA, sba bulletin 29 coronavirus covid19  ,104917,neg
65,2020-04-07,Charles Ornstein, the federal government has released little information about the spread of coronavirus in navajo schools now some students and school staff are sick with symptoms consistent with covid19   ac_woods,104917,neg
66,2020-04-07,Vicky Nguyen, black americans face alarming rates of coronavirus infection in some states data on race and the disease covid19 is too limited to draw sweeping conclusions experts say but disparate rates of sickness and death have emerged in some places  ,104917,neg
67,2020-04-07,Scientific American, correction an oral medicine was able to hinder the coronavirus behind covid19 as it attempted to replicate itself in human lung cells in test tubes scientists reported monday  ,104917,neg
68,2020-04-07,Businessweek, the us was already in the middle of a mental health crisis coronavirus is making it worse we re holding a town hall to talk about mental health and covid19 send us your questions and we could answer them tomorrow on youtube and facebook bwtownhall    ,104917,pos
69,2020-04-07,TNTP, join our very own kenyabradshaw and other experts with the blackchurchctr as they discuss public education and the role of faith communities in the midst of the covid19 pandemic tonight at 7pm http   communityvoices tntpcares coronavirus tuesdaythoughts  ,104917,neg
70,2020-04-07,ProPublica, new the federal government has released little information about the spread of coronavirus in navajo schools now some students and school staff are sick with symptoms consistent with covid19  ,104917,neg
71,2020-04-07,Syed M Kazmi, thankshealthheroes worldhealthday thank you for your unbelievable service covid19 coronavirus,104917,pos
72,2020-04-07,The New Yorker, according to early data africanamerican communities around the country may be especially vulnerable to the coronavirus in michigan africanamericans are just 14 per cent of the state s population but they represent 41 per cent of its covid19 victims http  ,104917,neg
73,2020-04-07,David Lat, in my first atlblog column since coronavirus hit me i thank the above the law community for its strong support throughout my weekslong battle with covid19 at its core atl is and always has been about community  ,104917,pos
74,2020-04-07,Joshua Hoyos, news coming out of louisiana covid19 coronavirus  ,104917,pos
75,2020-04-07,Dr. Angela Rasmussen, this reports on a study from china that observed that 78 of patients testing positive for sarscov2 hcov19 covid19 coronavirus did not have symptoms scary right it suggests that the majority of infected patients are silently transmitting virus but and this is a big but,104917,pos
76,2020-04-07,Scientific American, an oral medicine was able to block the coronavirus behind covid19 from replicating itself in laboratory mice scientists reported monday  ,104917,neg
77,2020-04-07,David Lat, here s last night s nightline episode about the importance of ventilators featuring me my husband and our son who steals the show   coronavirus covid19 covid_19 ventilator ventilatorshortage,104917,pos
78,2020-04-07,maxwellstrachan, last month aaronpcalvin reported that wells fargo was forcing terrified us call center employees to take calls in crowded offices despite the coronavirus threat since then workers in at least four states have tested positive for covid19  ,104917,pos
79,2020-04-07,Newsweek, the us coronavirus death toll over 11000 while surgeon general says 2 million tests will be completed by this week statistacharts   covid19  ,104917,neg
80,2020-04-07,Sahara Reporters, breaking coronavirus kills 60yearold doctor in president mbuhari s hometown daura sahara reporters saharareporters learnt that the doctor died of the virus in daura hometown of president muhammadu buhari covid19 read more    ,104917,neg
81,2020-04-07,NamelyHR, this week askhr focused on the impact of the novel coronavirus covid19 a number of leaders from our people team joined together to answer your burning questions about the virus and its impact on your business  ,104917,pos
82,2020-04-07,Edgar Alvarez, this is nuts nike says it will be repurposing materials used on sneakers including its nike air plastic bubbles to create face shields and air respirators to help healthcare workers fighting against the novel coronavirus aka covid19   inputmag,104917,neg
83,2020-04-07,The Intercept, polluters caused these preexisting problems and they re also getting a bigger bailout than the people suffering from coronavirus says mehdirhasan referring to the link between air quality and covid19 risk watch live  ,104917,neg
84,2020-04-07,CBS News, this is covid on the floorthis is covid19 on my shoe dr carfora s demonstrations illustrate how quickly the coronavirus can spread inside a room    ,104917,neg
85,2020-04-07,David Lat, icymi here s the video of last night s episode of the rachel maddow show zach and i appear around the 4500 mark   coronavirus covid19 covid  ,104917,neg
86,2020-04-07,Senator Kevin Parker, on this worldhealthday in particular we owe a debt of gratitude to all of our health care workers on the front lines of the covid19 crisis covid19 coronavirus healthday  ,104917,pos
87,2020-04-07,The Hastings Center, those who dismiss the potential for huge numbers of dead police firemen truck drivers and day care workers as opposed to putting the economy on hold are engaged in morally perverse mathematics arthurcaplan covid19ethics covid19 coronavirus  ,104917,pos
88,2020-04-07,JapanConsulateNY総領事館, wearing a homemade mask can help slow the spread of coronavirus covid19 in public settings such as grocery stores and pharmacies the general public should wear cloth or paper face coverings that can be made or found at home including scarves and bandanas  ,104917,pos
89,2020-04-07,POZ Magazine, how has the covid19 pandemic affected hiv vaccine trials benryanwriter   prep prevention coronavirus covid2019,104917,neg
90,2020-04-07,David Lat, i will not argue with that nor would my mother who alternated during my illness between praying the rosary and reading articles in scientific journals about the latest coronavirus covid19 treatments,104917,neg
91,2020-04-07,The Week, with coronavirus spreading fast in wisconsin the state will be lucky if only a few thousand people catch covid19 as a result writes ryanlcooper if they are nt this election could easily be the mother of all superspreader events   utm_sourcelinks tum_mediumwebsite utm_campaigntwitter,104917,pos
92,2020-04-07,Larry Sharpe, please join me tonight 47 at 8pm et for the weekly sharpe way special last weekend today i m discussing various news clips join the livestream on this account thanks sharpeway larrysharpe libertarian liberty news media msm covid19 coronavirus  ,104917,neg
93,2020-04-07,Laurie Garrett, sounds like a joke but it s true the leaders banned all references to coronavirus and covid19,104917,neg
94,2020-04-07,James Dennin, church officials said that it was not clear if patients with covid19 the disease caused by the coronavirus would be sent to the cathedral but that it seemed likely given the scale of the outbreak we are assuming that there will be mr patterson said  ,104917,pos
95,2020-04-07,MedPage Today, a small study from south korea published in annalsofim cast doubt on the effectiveness of surgical or cotton face masks covid19 coronavirus  ,104917,pos
96,2020-04-07,The Brian Lehrer Show and A Daily Politics Podcast, the coronavirus is not a great equalizer we talked to bronx council member ritchietorres about why covid19 seems to hit communities of color harder and his own experience recovering from the disease  ,104917,pos
97,2020-04-07,InStyle, this is what it s like to be on the frontlines of coronavirus dr jana broadhurst an infectious disease diagnostics specialist took us inside her lab where a quicker covid19 test is becoming a reality worldhealthday http  ,104917,pos
98,2020-04-07,maxwellstrachan, new since wells fargo mandated that call center workers continue to come into work amid coronavirus employees in at least four states have tested positive for covid19 we re all at risk right now one employee told vice  ,104917,pos
99,2020-04-07,James Altucher, last week i sat down with hubermanlab dr andrew huberman to talk about how to deal with anxiety during the time of quarantine listen to the full episode here   covid19 coronavirus anxiety podcast  ,104917,neg
100,2020-04-07,Newsweek, coronavirus task force briefing s live stream tuesday how to watch white house s latest covid19 announcements   utm_termautofeed utm_mediumsocial utm_sourcetwitter echobox1586284919,104917,neg
101,2020-04-07,Kelsey Walsh, several trademark applications have been filed incorporating the global pandemic a florida man has filed covid19 baby onesies to sell in 9 months a california man filed for love in the time of coronavirus and cards against humanity filed for social distancing the game,104917,neg
102,2020-04-07,Tunku  Varadarajan, i do nt miss other people i miss cricket wuhan coronavirus covid19,104917,neg
103,2020-04-07,The Daily Briefing, watch united states secretary of housing and urban development white house coronavirus task force member secretarycarson talks covid19  ,104917,neg
104,2020-04-07,Jodi Xu Klein, 1k news publications across us face cutbacks due to covid19   pressgazette journalism coronavirus job business,104917,neg
105,2020-04-07,Eyewitness News, coronavirus news nypd officer back on duty after recovering from covid19    ,104917,neg
106,2020-04-07,FiveThirtyEight, trump has touted hydroxychloroquine as a way to fight covid19 but scientists don t know the risks of giving this drug or any other medication to coronavirus patients  ,104917,pos
107,2020-04-07,ASME.org, manufacturers around the world are shifting gears to create essential medical supplies to help combat covid19 protolabs is no exception   3dprinting coronavirus  ,104917,neg
108,2020-04-07,aasif mandvi, have you watched the new commercials on tv in the last week we can t get enough ventilators and masks to hospitals but we can start marketing and selling hand free products and online services to the new coronavirus consumer in a matter of minutes covid19,104917,pos
109,2020-04-07,Kurt Semder, nadia and the other tigers and lions affected are reportedly doing well and expected to make a full recovery thanks to bronxzoo chief veterinarian paul calle for chatting with me yesterday to explain everything covid19 coronavirus jimbreheny thewcs http  ,104917,pos
110,2020-04-07,Mount Sinai Health System, hospitals are looking to ways to support doctors in palliativecare as the coronavirus continues to escalate dr sean morrison weighs in via wsj   covid19,104917,pos
111,2020-04-07,Andy Ostroy, with preventing waste fraud and abuse in the use of coronavirus relief money when you re a shameless corrupt thief like trump you kinda love waste fraud and abuse covid19 coronavirus  ,104917,pos
112,2020-04-07,MedPage Today, as we see the tremendous outpouring of health professionals to step up and serve during this time of need we should remember our responsibility of taking care of our own by martymakary covid19 coronavirus medtwitter medstudenttwitter  ,104917,pos
113,2020-04-07,Kurt Semder, according to healthnygov covid19 tracker number of positive cases in nyc is now 76876 that s an increase of 4695 and the third straight day of a similar increase news12bx news12bk coronavirus,104917,pos
114,2020-04-07,Andy Ostroy, they all knew especially realdonaldtrump the democrat ag will be investigating this unconscionable negligence next year trump coronavirus covid19  ,104917,pos
115,2020-04-07,Bassam Khawaja, incredible trump removed the acting dod inspector general meaning he can no longer chair the pandemic response accountability committee overseeing 2 trillion emergency coronavirus funding   covid19,104917,neg
116,2020-04-07,Fox5NY, new jersey governor phil murphy is ordering the closure of all state and county parks due to coronavirus   nj covid19  ,104917,neg
117,2020-04-07,City Journal, in singapore and south korea individuals are digitally monitored but life is almost normal in spain they are not monitoredbut they can not leave home the spanish situation seems almost medieval writes macaesbruno http   covid_19 coronavirus,104917,pos
118,2020-04-07,Carolyn  B. Maloney, it s just common sense that nurses doctors and health care professionals on the front lines of the covid19 crisis be able to get tested for coronavirus i m glad mt sinai has taken this important step and hope other hospitals follow suit  ,104917,pos
119,2020-04-07,𝕋om 𝕆'ℂonnor, latest covid19 coronavirus map by newsweek statistacharts johnshopkins confirmed cases near 14 million deaths at 79000 recoveries over 290000 on worldhealthday2020 new york sees highest singleday death toll europe infections begin to slow china s wuhan opens up  ,104917,pos
120,2020-04-07,Liz Claman, alert 3pet realdonaldtrump expected to give an update on sbagov small biz loangrant program we ll get you to the roosevelt room as soon as we get the news ppploans coronavirus covid19,104917,pos
121,2020-04-07,New York Magazine, karaswisher and profgalloway discuss how tech companies are using the coronavirus as cloud cover to push their agendas forward they also talk to genebsperling about how covid19 has led to a jobs depression listen to the full conversation  ,104917,pos
122,2020-04-07,David Lat, 3 the nyulangone researchers did nt ask me about whether i was sexually active with men when they drew my blood 4 i m married we have a 2yearold we have demanding careers it might have been more than 3 months coronavirus covid19,104917,pos
123,2020-04-07,David Lat, 1 i oppose the current ban on gay men donating blood 2 i m glad to see the ban reduced from a year to three months because of urgent need caused by the coronavirus covid19 crisis    ,104917,pos
124,2020-04-07,Icahn School of Medicine at Mount Sinai, hospitals are looking to ways to support doctors in palliative care as the coronavirus continues to escalate   covid19,104917,pos
125,2020-04-07,Clayton Davis, season 11 of archer delayed amid covid19 pandemic aishatyler ambernash archer chrisparnell coronavirus fx fxx hjonbenjamin jessicawalter judygreer premiere sterlingarcher    ,104917,neg
126,2020-04-07,Aundrea Cline-Thomas, coronavirus covid19 cbsnewyork  ,104917,neg
127,2020-04-07,Tent Partnership for Refugees, i would volunteer in any country at this time of crisis we are in this together inspired by the syrian refugee community that has come together to help address the coronavirus pandemic in serbia covid19 refugeetalent  ,104917,pos
128,2020-04-07,David Lat, i donated what felt like a gallon of plasma to nyulangone researchers while i was there they had to come by multiple times to collect because i didn t have enough blood for them andor they couldn t find a good vein coronavirus covid19  ,104917,neg
129,2020-04-07,Kevin Rincon, nj had its deadliest 24hours yet with 232 people reportedly dying from covid19 the state has now lost 1232 people to the coronavirus,104917,neg
130,2020-04-07,Joshua Hoyos, largest singleday death toll rise in the state of new jersey covid19 coronavirus  ,104917,neg
131,2020-04-07,Carolyn  B. Maloney, tuesday april 7th coronavirus update for ny12 including calling on nycha to address residents concerns about proper cleaning and communication additional beds for covid19 patients in nyc  ,104917,pos
132,2020-04-07,tagesthemen, coronavirus covid19 in den letzten 24 stunden sind 731 menschen in new york state gestorben mehr als je zuvor einziger lichtblick weniger einweisungen in die krankenhauser ardnewyork,104917,pos
133,2020-04-07,Eyewitness News, coronavirus news brooklyn hospital transitioning to covid19only patients    ,104917,pos
134,2020-04-07,UN Peacekeeping, big or small we all have a part to play in ending covid19 see how our missions are contributing to the coronavirus response worldhealthday  ,104917,pos
135,2020-04-07,John Burnett, the residual adverse impact of an unethical org environment hurts wellsfargo and it s smallbusiness customers stimuluspackage stimulusbill stimulus covid19 coronavirus  ,104917,neg
136,2020-04-07,MARK SIMONE, over 280000 patients have now recovered from coronavirus including rand paul and prince charles 1000 s of doctors all reporting hydroxychloroquine was a huge help dramatically reducing symptoms quickly and saving many lives hydroxychloriquine covid19,104917,neg
137,2020-04-07,LexisNexis, join jwagstaffelxnx for this april 9 webinar on the challenges and opportunities of navigating the courts amid the coronavirus covid19 pandemic and developing a strategy for managing deadlines scheduling and planning while practicing law from home http    ,104917,neg
138,2020-04-07,Dana Foundation🧠, tonight at 7 pm et join dana alliance member and pain expert ed bilsky and infectious disease expert meghan may for a webinar that will give you an evidencebased understanding of covid19 especially its effect on people with chronic pain   coronavirus  ,104917,neg
139,2020-04-07,BET Music, the florida rapper who recently tested positive for covid19 is reportedly sharing a cell with another coronavirus inmate and exhibiting severe symptoms  ,104917,pos
140,2020-04-07,CBS New York, saying thanks cbs2 s kjohnsononair has several personal connections to valleyhospital in ridgewood nj and she s putting a spotlight on donors helping support the medical staff risking their own lives in the fight against covid19 coronavirus  ,104917,neg
141,2020-04-07,Matt Binder, they re not testing bodies found in homes anymore in the us so if you die of coronavirus in your house right here in the land of the free home of the brave but never got tested they do nt record the cause of your death as covid19 but go off  ,104917,neg
142,2020-04-07,debra of America, ebclinet is offering additional covid19 coronavirus resources for the eb community including a pdf with emergency information for an unplanned hospital stay a video on anesthetic procedure in the case that an eb patient requires ventilation http    ,104917,pos
143,2020-04-07,WarnerMedia, looking for ways to get involved during the coronavirus crisis but do nt know where to start cnn s impact your world has compiled a list of donation opportunities and tips to help those affected by covid19  ,104917,pos
144,2020-04-07,SBA, sba bulletin 28 coronavirus covid19  ,104917,neg
145,2020-04-07,Intelligencer, at least 2200 nypd employees have covid19 as of monday 13 nypd employees have died from the coronavirus http  ,104917,pos
146,2020-04-07,CFO, is the coronavirus an existential threat for retailers http   covid19 retail  ,104917,pos
147,2020-04-07,Sahara Reporters, video while the world has adopted various measures to combat coronavirus chinese authorities are beginning to eject africans from their homes and hotels over claims that they were importing the virus into the country covid19  ,104917,neg
148,2020-04-07,Adrian Carrasquillo, this is the seventh emergent coronavirus known to afflict humans there is no guarantee that the next evolutionary version a successor is almost inevitable will be less infectious or lethal than covid19  ,104917,pos
149,2020-04-07,Commissioner Shea, police communications technician ava walker a valued part of our communications section for the past 20 years has died from complications associated with covid19 our hearts are heavy as we vow to neverforget ava all of our brave nypd family members lost to the coronavirus  ,104917,neg
150,2020-04-07,Dey Street Books, samanthajpower former us ambassador to the united nations and author of the education of an idealist on how the us needs to step up and lead to launch a global fight against covid19   covid19 coronavirus educationofanidealist,104917,pos
151,2020-04-07,Imad, here s my latest piece for nytimes really enjoyed writing about animalcrossingnewhorizons and how it s reached so many different people during the covid19 pandemic why animalcrossing is the game for the coronavirus moment   acnh,104917,pos
152,2020-04-07,NBC Nightly News with Lester Holt, new critical white house unit that is getting shipping and distributing goods for coronavirus fight is ordered to begin working from home after a partner of the group tested positive for covid19 according to email that fema officials sent to staff  ,104917,neg
153,2020-04-07,MedPage Today, a report from the hhsgov highlights hospital administrator s concern over the federal government s inadequate response to covid19 by joycefr ahahospitals janisorlowskimd aamctoday coronavirus getmeppe flattenthecurve  ,104917,neg
154,2020-04-07,NBC News, new critical white house unit that is getting shipping and distributing goods for coronavirus fight is ordered to begin working from home after a partner of the group tested positive for covid19 according to email that fema officials sent to staff  ,104917,neg
155,2020-04-07,Shirley Zilberstein, key trump coronavirus task force must work at home after positive covid19 test  ,104917,neg
156,2020-04-07,Sahara Reporters, lagos discharges another coronavirus patient sahara reporters as at tuesday lagos had 120 confirmed cases of covid19 84 active cases 32 discharged cases two cases evacuated and two deaths recorded read more    ,104917,pos
157,2020-04-07,Loverly™, covid19 ruined my wedding plans what should i do now http   covid19 coronavirus,104917,neg
158,2020-04-07,Kyle Griffin, a critical white house unit that is getting shipping and distributing goods to fight the spread of the coronavirus has been ordered to vacate its war room and begin working from home after a partner of the group tested positive for covid19  ,104917,neg
159,2020-04-07,UNICEF USA, hygiene leads in coronavirus news but children are also struggling with school closures and abrupt change unless we collectively act now to protect children s education societies and economies will feel the burden long after we ve beaten covid19  ,104917,neg
160,2020-04-07,MediaRadar, we took a look at industry ad spend in q2 last year and can now identify which industries appear to be the most atrisk due to coronavirus here s some insight into what money is at stake over the next few months   covid19 adtech advertising,104917,pos
161,2020-04-07,Erik Larson, coronavirus deaths in new york surged by 731 on monday the singlebiggest daily jump in covid19 fatalities since the outbreak began a few   __sourcesharebartwitter parsharebar,104917,pos
162,2020-04-07,Businessweek, the us was already in the middle of a mental health crisis coronavirus is making it worse we re holding a town hall to talk about mental health and covid19 send us your questions and we could answer them on stream tomorrow at 230 pm et on facebook and youtube bwtownhall,104917,pos
